@relation 'x'
@attribute 'LATITUDE' numeric
@attribute 'LONGITUDE' numeric
@attribute 'PARCELNO' numeric
@attribute 'SALE_PRC' numeric
@attribute 'LND_SQFOOT' numeric
@attribute 'TOT_LVG_AREA' numeric
@attribute 'SPEC_FEAT_VAL' numeric
@attribute 'RAIL_DIST' numeric
@attribute 'OCEAN_DIST' numeric
@attribute 'WATER_DIST' numeric
@attribute 'CNTR_DIST' numeric
@attribute 'SUBCNTR_DI' numeric
@attribute 'HWY_DIST' numeric
@attribute 'age' numeric
@attribute 'avno60plus' numeric
@attribute 'month_sold' numeric
@attribute 'structure_quality' numeric
@data
25.9108132286,-80.1840412429,1.49316044692514e-311,315000,7650,1811,21650,7518,20556.9,4478.2,48797,47054.4,8453.8,16,0,6,4
25.9109240694,-80.1761511512,3.07407649832487e-312,150000,8473,1302,27824,5021.9,17999.5,5005.3,49042.1,46173.3,11042.3,63,0,12,1
25.9110506909,-80.1820461351,1.49316036292904e-311,165000,7500,2015,461,6857.1,19917.3,5092.3,48928.7,46894.1,9107,21,0,6,2
25.9112117097,-80.1696305155,1.49316520559252e-311,243000,9042,1557,5133,3015.2,15855.9,3326.1,49414.4,45610.9,12528.2,62,0,5,4
25.9112435518,-80.1688170758,1.49316520554806e-311,249000,9042,1362,18000,2780.5,15588.2,3158.3,49466.6,45546.5,12676.7,62,0,3,2
25.9113995307,-80.1650776278,1.49316520665476e-311,227000,10850,1765,0,1821.3,14356.4,2610.7,49731.4,45277.1,13400.9,63,0,12,2
25.9114580637,-80.1820673903,1.49316036291916e-311,270000,7500,1692,426,6830,19920.4,5156.6,49073.8,47032.4,9102.4,21,0,11,4
25.9114604871,-80.1816726029,1.49316040242959e-311,310000,10500,1979,0,6679.5,19767.7,5249.9,49080.5,46980.6,9210,21,0,7,4
25.9118204644,-80.1751409529,1.49316520529114e-311,170000,7918,1043,1870,4593.5,17644,4543.9,49417.9,46389.6,11148.8,62,0,12,2
25.9119311713,-80.1744840264,1.49316520534055e-311,235000,9042,1540,4570,4385.7,17445.5,4340.9,49455.5,46335,11313.7,41,0,7,2
25.9120619198,-80.1756886724,3.0740770908578e-312,170000,8680,1105,588,4727.3,17806.6,4639.2,49485.2,46530.7,10938.4,64,0,8,2
25.9121536397,-80.16845088,1.49316520547889e-311,105000,9042,1524,968,2510.4,15460.7,2820.3,49814.8,45834,12489.7,64,0,4,1
25.9121536397,-80.16845088,1.49316520547889e-311,2e+05,9042,1524,968,2510.4,15460.7,2820.3,49814.8,45834,12489.7,64,0,10,1
25.9123749452,-80.172711819,1.49316520538007e-311,155000,9042,1912,24920,3780.8,16858.9,3768.1,49688.7,46310.1,11601.8,64,0,9,2
25.9123749452,-80.172711819,1.49316520538007e-311,170000,9042,1912,24920,3780.8,16858.9,3768.1,49688.7,46310.1,11601.8,64,0,9,2
25.9126559885,-80.1808826571,1.49316025451721e-311,275000,12675,2656,0,6376.8,19533.4,5699.8,49487.4,47258.7,9378,36,0,10,4
25.9126781202,-80.1837355733,1.4931603332851e-311,340000,8400,2551,8495,7293.7,20457.5,4907.1,49479.5,47645,8565,21,0,10,4
25.9131205463,-80.1669114273,1.49316520652285e-311,150000,9042,1582,16946,1900,14943.6,2246.5,50242.9,46036.6,12535.3,61,0,2,2
25.9132518153,-80.1729620394,1.49316520515774e-311,155000,9042,1374,0,3782.7,16928.3,3663.1,49995.6,46640.4,11293.3,70,0,10,2
25.913356645,-80.1703433498,1.49316520503917e-311,215000,9042,1763,0,2934.8,16066.8,2932.8,50151.3,46426.1,11762.6,65,0,5,2
25.9135711039,-80.1848723938,1.49316033338886e-311,343000,8400,2197,2461,7629.8,20824.7,4765.6,49782.1,48083.7,8148.1,21,0,10,4
25.9138375772,-80.1771769034,1.49316520973279e-311,270000,8250,2024,19964,5101.9,18290.6,4816.9,50073.6,47297.9,10201.7,62,0,5,4
25.9140925038,-80.174199268,1.49316520478225e-311,149000,8910,1598,0,4134.7,17329.2,3882.5,50247.1,47054.2,10812.2,21,0,1,4
25.9140925038,-80.174199268,1.49316520478225e-311,265000,8910,1598,0,4134.7,17329.2,3882.5,50247.1,47054.2,10812.2,21,0,6,4
25.9144881241,-80.180966814,1.49315538275721e-311,287000,8400,1994,2201,6321.8,19533.1,5934.5,50196,47934.3,9005.1,21,0,6,2
25.9144942288,-80.1760732395,3.56799486344412e-312,270000,8645,2782,5347,4719.2,17927.1,4394.4,50346.3,47403.2,10371.4,36,0,10,2
25.9145798764,-80.1804004022,1.49315538280662e-311,2e+05,12691,1642,0,6105.4,19319,5718.1,50242.3,47894.9,9124.5,31,0,12,4
25.914703533,-80.1809763644,1.49315538275227e-311,284000,8400,1651,1528,6321.5,19536.8,5919.8,50277.7,48011.8,8963.6,21,0,3,4
25.9148198291,-80.1765342829,3.56799486423463e-312,238000,8486,1644,2100,4874.6,18088.5,4514.6,50435.5,47555.3,10185.2,31,0,9,2
25.9150386851,-80.170065492,3.56799477742729e-312,183000,5000,1133,8171,2761.4,15977.5,2527.7,50786.8,47005.1,11355.4,21,0,10,2
25.9150561293,-80.1761060408,3.5679948632959e-312,3e+05,6760,1553,20772,4717.7,17937.7,4342.8,50554.9,47609.8,10200.1,21,0,9,4
25.9156358273,-80.1725607933,3.56799427995259e-312,249900,5900,1892,3063,3573.4,16797.4,3186.7,50880.6,47438.6,10674,21,0,4,2
25.9157225051,-80.1690394716,3.56799477550044e-312,197000,4500,1224,1153,2414.7,15638.4,2112.3,51087.6,47157,11383.3,26,0,12,4
25.9159330006,-80.170111391,3.56799477515459e-312,197000,4500,1262,0,2770.3,15992.3,2400,51110.3,47326,11097.9,26,0,12,4
25.9160156179,-80.1831887989,1.49315546186701e-311,185000,7472,2327,25490,7053.4,20275.6,5711,50695.4,48709.6,8101.4,46,0,8,2
25.9160156179,-80.1831887989,1.49315546186701e-311,220000,7472,2327,25490,7053.4,20275.6,5711,50695.4,48709.6,8101.4,46,0,10,2
25.9161595844,-80.1842872884,1.49315547660498e-311,198000,8850,1612,21766,7416.1,20637.6,5422.5,50714.6,48877.2,7760.4,36,0,1,2
25.916466367,-80.1714232382,3.56799477006571e-312,245000,4500,1318,1562,3212.8,16424.2,2745.2,51242.3,47633,10676,21,0,12,4
25.9168118944,-80.1714198552,3.56799476927521e-312,125000,5400,975,912,3219,16418.2,2707.1,51367.6,47753.3,10576.3,31,0,8,1
25.916844307,-80.1705358379,3.56799476932461e-312,138000,4500,923,1932,2937.9,16133.2,2427.2,51420.5,47684.9,10755.6,36,0,11,2
25.9169628682,-80.172016678,3.56799427891505e-312,113500,5850,1446,1788,3424.6,16620.4,2890.9,51386.8,47853.5,10406.5,41,0,10,1
25.9169894852,-80.1839059821,1.49315547172361e-311,285000,8699,2127,4969,7298.4,20507.3,5689.2,51037.8,49133,7715.3,21,0,3,4
25.9170581501,-80.1762122019,3.56799486275243e-312,218000,8956,1539,6578,4773.5,17973.8,4224.2,51264.7,48302.3,9567.2,36,0,7,2
25.9170819484,-80.1708449504,3.56799476914181e-312,211000,4500,1105,420,3051.4,16236.3,2506.5,51490.9,47795.2,10623.4,26,0,11,4
25.9174023966,-80.174141974,3.56799427733404e-312,247000,6741,1663,3102,4132.1,17315.5,3553.9,51460,48209.9,9850.5,21,0,11,2
25.9177266112,-80.1707298622,3.56799476522387e-312,110000,5000,970,2008,3061,16205.4,2432.9,51722.6,48004.6,10466,66,0,7,2
25.9177312537,-80.177092478,3.56799486927409e-312,294000,7215,1630,19042,5106.9,18286.3,4507.8,51471,48619.7,9196,21,0,5,4
25.9177573029,-80.1740670141,3.56799427723523e-312,269000,6250,1550,1857,4105.8,17266.7,3487.5,51612.2,48345.5,9767.6,26,0,10,4
25.9181564732,-80.1694467719,3.56799476443336e-312,191500,5000,1066,9996,2698.5,15788.8,1997.9,51934.7,48037.7,10623.4,31,0,10,2
25.9184703324,-80.1612227334,3.56794456731434e-312,320000,16561,2262,0,981.6,12979.4,0,52488.9,47496.5,12375,64,0,8,2
25.9185456145,-80.1813898011,3.56804387445975e-312,209000,6600,1098,3074,6552.9,19714.2,5876.7,51646.3,49363.1,8212.6,26,0,4,4
25.9185518307,-80.1698447644,3.5679944741698e-312,172000,6000,1159,1100,2868.9,15921.9,2115.9,52064.2,48217.9,10431.7,36,0,8,2
25.9189027326,-80.1819651642,3.56804377737585e-312,2e+05,8072,1258,2774,6757.1,19902.5,5947.6,51764.6,49555.6,7982.6,22,0,11,2
25.9192384741,-80.1748879936,3.56799427461668e-312,183000,7799,1303,563,4512.8,17585.7,3763.5,52084.4,48911.4,9161.9,31,0,4,2
25.9192981875,-80.1795135506,3.56799432273868e-312,160000,6890,1709,3584,5981.3,19089.8,5226.9,51985.3,49430.1,8300.6,36,0,5,2
25.9193007826,-80.1821768602,3.56804377658534e-312,195000,6435,1143,836,6856.5,19985.7,5914.1,51912,49717.9,7868.9,16,0,2,4
25.9194751061,-80.179983075,3.56804372875979e-312,165000,6635,988,1890,6171.3,19272.2,5310.8,52020.7,49536.4,8163.4,36,0,9,2
25.9197340003,-80.1808883585,3.5680437280681e-312,319500,6600,1392,34777,6471.7,19567.6,5474.4,52085.4,49710.7,7922.5,16,0,9,4
25.9198042072,-80.1763441918,3.56799432753111e-312,152000,6300,957,480,5021.3,18056.3,4217.2,52260.9,49272,8721,31,0,9,2
25.9199923497,-80.1679891614,3.56799447332989e-312,185000,6600,1518,10278,2582.7,15317.3,1468.6,52686,48575.5,10460.6,26,0,10,2
25.9202933783,-80.172618138,3.56799427313449e-312,175600,6000,1239,2572,3955.4,16866.9,3014.1,52558.3,49066.5,9348,36,0,3,2
25.9203057956,-80.1723141791,3.56799427303567e-312,165000,6000,1410,546,3867.1,16767.5,2914.2,52575.8,49043.2,9410.6,36,0,1,2
25.9203790871,-80.177693234,3.56799432184936e-312,274000,6480,1395,0,5520.7,18530.5,4518.7,52406.5,49592.6,8288.1,26,0,12,4
25.9203945319,-80.1714588785,3.56799446804338e-312,153900,8100,1133,2465,3609.7,16451.1,2593.3,52665.4,49014.8,9569.2,31,0,5,2
25.9204703706,-80.17006792,3.56799436908204e-312,211000,8400,1274,0,3231.3,15997.5,2137.5,52755,48918.8,9860,21,0,5,2
25.9206874123,-80.1721855006,3.56799427284299e-312,165000,5724,1145,1094,3893.4,16736.7,2876.5,52719.2,49165.7,9336.2,36,0,11,2
25.9210036173,-80.1671136957,3.56799491280128e-312,211000,10440,1726,1947,2598.5,15069.8,1214.4,53052.3,48818.8,10371.9,41,0,3,2
25.9211220676,-80.1775141096,3.56799432041657e-312,150000,8542,1194,2100,5565.4,18468.1,4276.6,52680.7,49830.2,8103.6,46,0,3,2
25.9211735356,-80.1835830925,3.56804407238245e-312,263000,8438,1540,19181,7425.8,20442.2,5836.6,52567.5,50508.7,7047.9,16,0,6,4
25.9212388101,-80.1710923492,3.56799446764813e-312,165000,8100,1169,0,3666.6,16356.4,2499.2,52985.7,49277.6,9426.3,36,0,9,2
25.9213647892,-80.1613515532,3.56794530954916e-312,185000,6300,1123,0,1728.6,13200.1,354.1,53533.9,48535.6,11662.4,64,0,5,2
25.9217254844,-80.1715180578,3.56799446843864e-312,209500,8914,1457,2604,3878.7,16507.8,2665.4,53138.2,49481.6,9205.5,36,0,6,2
25.9217766555,-80.1635593853,3.56794531182186e-312,140000,7493,996,0,2298.1,13897.7,541.5,53559.9,48852.6,11014.4,64,0,9,1
25.9218943556,-80.1845946477,1.49315532972421e-311,180000,7875,1336,2270,7054.2,20824.6,5957.4,52802.8,50872.3,6664.8,31,0,11,2
25.921926567,-80.1832960173,3.56804383508272e-312,256000,6825,1938,0,7338.7,20405,5618.7,52837.8,50736.6,6849.2,31,0,4,4
25.9220165423,-80.1635924948,3.56794531177246e-312,160000,9517,1266,18480,2369.9,13930.5,612,53629,48924.5,10949.3,64,0,1,1
25.9220446597,-80.1624232243,3.56794531147602e-312,250000,8400,1561,0,2124.7,13557.2,611.8,53710.4,48851.3,11227.7,64,0,10,2
25.9221220641,-80.1785663209,3.56799462174721e-312,225000,7500,1680,2827,6006.6,18856.2,4339.7,53019.6,50290.7,7607.6,31,0,1,2
25.922523304,-80.1628157804,3.5679452624153e-312,160000,6950,1524,2743,2299.9,13700.1,790.7,53860.4,49051.4,11019.8,62,0,5,2
25.9226732445,-80.1688690961,3.56799397363189e-312,230000,7936,1501,1399,3446.3,15693.7,1963.8,53574.8,49561.4,9544.9,31,0,9,2
25.9227651818,-80.179513041,3.56799462001798e-312,235000,7500,1808,6652,6385.4,19182.6,4444.1,53224.5,50609.6,7237,26,0,4,2
25.9228978525,-80.1642408785,3.56799412926257e-312,225000,5850,1881,3792,2740,14181.8,964.1,53909,49285.9,10582.7,31,0,7,2
25.922925027,-80.1752925066,3.56799417422254e-312,230000,7440,1400,1361,5172.5,17807.5,3310.5,53400,50229.3,8043,36,0,9,2
25.9231770291,-80.1877666919,1.49315532938874e-311,202000,7875,1560,17106,6014.7,21900.9,5829,53227.8,51681.1,5667.7,41,0,4,4
25.923320785,-80.1846609486,1.49315532943765e-311,218000,7875,1480,3098,6655.6,20881.6,5652.7,53315.9,51362.3,6186.2,41,0,7,4
25.9233443506,-80.1665226851,3.56799412521123e-312,254000,7080,1313,1419,3187.8,14932.6,1480.7,53938.6,49612.8,9917.2,21,0,12,4
25.9234612004,-80.1829622292,3.5680438319207e-312,186000,6890,1576,2374,7001.7,20312.5,5179.8,53415.6,51232.4,6419.1,31,0,4,4
25.9235347484,-80.1777944738,3.56799461917807e-312,175000,8056,1024,1873,5998,18632.4,3821.5,53547.7,50695.2,7356.2,31,0,9,2
25.9235613377,-80.1701178185,3.56799412689106e-312,270000,5800,1688,420,3975.6,16122.6,2013.3,53848.6,49991.2,9038.5,21,0,3,4
25.9237715721,-80.1757151793,3.56799471621256e-312,147000,6697,1809,2688,5451.7,17939.1,3228.2,53721.8,50589.4,7730.3,46,0,4,2
25.9239039216,-80.174590884,3.56799471591612e-312,138000,6400,1268,857,5177.6,17596.4,2913.5,53784.1,50509.1,7937.3,31,0,5,2
25.9239039216,-80.174590884,3.56799471591612e-312,2e+05,6400,1268,857,5177.6,17596.4,2913.5,53784.1,50509.1,7937.3,31,0,9,2
25.9239137321,-80.1876971467,1.4931553292499e-311,289000,15750,1440,704,5802.9,21850.8,5973.7,53486.4,51902.3,5568.2,21,0,12,4
25.9240448109,-80.1842317321,1.49315532928943e-311,327000,8441,1646,21687,6558.4,20751.1,5388.5,53586.9,51561.4,6020.5,16,0,7,4
25.9242917063,-80.1737629153,3.56799417194984e-312,220000,7314,1506,2990,5041.5,17327,2611.7,53958,50568.8,8027.1,62,0,7,4
25.924314721,-80.1732431334,3.56799417209806e-312,160000,7980,1583,2538,4908.7,17151,2472.9,53984.4,50526.7,8125.1,64,0,7,4
25.9243227858,-80.1730369081,3.56799417214747e-312,155000,7980,1266,2800,4860,17085.6,2421.4,53995.6,50511.2,8170.6,64,0,1,4
25.9247396996,-80.1818963777,3.56804383024087e-312,195000,6890,1279,1378,6903,19984.2,4619.7,53902.7,51557.2,6210.6,21,0,9,4
25.9260434489,-80.1829189418,3.56804382564606e-312,149900,6500,1155,1425,6324.7,20366.9,4597.1,54337,52101.6,5622.7,31,0,6,4
25.9268171425,-80.1863652616,1.49315532867185e-311,235000,7983,1563,1159,5343.3,21511.9,5322.6,54562.1,52749,4800.1,31,0,5,2
25.9285374213,-80.1773315148,3.56799451893215e-312,232000,7600,1439,1201,6911.3,18568.4,2590.6,55380.3,52391.4,6092.8,31,0,3,2
25.9285576627,-80.1768745147,3.56799451883333e-312,225000,7600,1461,4660,6830.7,18419.2,2468,55401.5,52354.5,6190.1,36,0,7,2
25.9285677127,-80.1766476175,3.56799451878393e-312,229000,7600,1553,916,6777.9,18343.2,2405.7,55411.8,52335.9,6237.1,26,0,5,4
25.928799775,-80.1775691804,3.56799451843808e-312,165800,7600,1120,0,6783.2,18650.3,2589.7,55462.3,52499.7,5964.8,36,0,12,2
25.9292965995,-80.2007357326,3.56285594002304e-312,145000,6750,1245,0,1467.8,26237.6,4958,55466.3,55376.8,1269.7,90,0,5,1
25.9294178303,-80.1603302657,3.56794451840678e-312,190000,8176,1401,226,2198.4,13015.3,217.3,56463.7,51328.5,10193.4,70,0,6,2
25.9295680735,-80.194928446,3.5675006986393e-312,185000,6300,1217,1748,2701,24368.9,5922.3,55528,54716,2512.4,31,0,1,2
25.929951026,-80.1840333811,3.56750055343341e-312,2e+05,9900,1539,1050,5041.1,20794.8,4006.3,55732.3,53559.7,4256.4,62,0,6,2
25.9299746614,-80.1833734354,3.56750055328519e-312,2e+05,7150,1370,3931,5173.8,20581,3832.2,55751.9,53496.9,4376,61,0,9,2
25.9302346164,-80.1979049401,3.56280668172756e-312,143000,6180,1091,2999,1856.3,25357.4,5654.9,55791.5,55322.7,1664.1,36,0,7,2
25.9302645261,-80.1971769672,3.56280668152993e-312,190000,6240,1091,0,2011.9,25120.3,5769.6,55795.5,55237.7,1820.8,36,0,11,2
25.9302776776,-80.1868170269,3.5675005029399e-312,240000,7280,1640,5548,4321.8,21720.4,4661.2,55809.2,53977.8,3632.5,31,0,12,2
25.9303044975,-80.1945799476,3.56750010739095e-312,140000,6649,1377,2011,2583.9,24272.8,6212.8,55795.2,54920.8,2397.1,36,0,5,2
25.9304581081,-80.1999117282,3.56280653523709e-312,210000,6480,1545,3623,1350.8,26023.5,5469.7,55897.9,55665.9,1155.8,21,0,6,2
25.9305044342,-80.1987956883,3.56280653553353e-312,182000,6480,1221,1188,1585.7,25656.7,5626.2,55898.7,55530,1392.6,26,0,1,2
25.9305606431,-80.1872947488,3.56750050279168e-312,230000,9968,1229,5021,4144.1,21874.9,4713.6,55908,54126.6,3467.4,31,0,12,2
25.9306419759,-80.1672292984,3.5675493244863e-312,215000,6300,1585,1986,4506.8,15313.2,248.6,56527.8,52248.4,8045.8,31,0,3,2
25.9306724358,-80.1664687505,3.56754932433313e-312,225000,6785,1247,1116,4271.1,15062.8,449.2,56572.8,52202.6,8242.2,41,0,8,2
25.9309381059,-80.197755745,3.56280668069002e-312,199000,6180,1021,0,1708,25328.7,5913.8,56050,55542.7,1517.1,26,0,8,2
25.9310356838,-80.1792638899,1.49310595673632e-311,350000,8480,1491,42625,5805.7,19258,2526,56225,53439.5,4987.7,41,0,5,2
25.9310867795,-80.1657715212,3.56754932472839e-312,277000,8750,1328,18648,4078.6,14835.2,716.1,56753.5,52290.4,8343,21,0,1,2
25.9311769323,-80.1906896975,3.56750015655542e-312,160100,5775,1552,2131,3221.6,23019.2,5470.8,56112.6,54738.1,2764.7,31,0,5,2
25.9312307859,-80.1988260159,3.5628065345454e-312,230000,6480,1186,17880,1384.7,25684.1,5863.6,56161.6,55774.7,1192.7,26,0,12,2
25.9312309445,-80.1911594714,3.56750015650601e-312,129000,5300,961,3691,3106.7,23155.3,5577.2,56154.8,54829.2,2707.3,80,0,4,2
25.931353579,-80.1979639432,3.56280667999833e-312,140000,6180,1495,2850,1546.3,25403.5,6020.7,56200.4,55705.1,1355.8,36,0,6,2
25.931359744,-80.1860802746,3.56750050373041e-312,257500,7280,1369,938,4200.1,21508.2,4227.2,56212.2,54265.6,3438.2,21,0,1,2
25.9313970529,-80.196243158,3.56750010590875e-312,220000,6588,1484,21105,1918,24844.1,6282.1,56195.2,55492,1730.3,21,0,1,2
25.9314460646,-80.1951593709,3.56750010620519e-312,198000,6480,1151,2072,2145.9,24488.5,6461.5,56207,55371.2,1960,26,0,8,2
25.9315116589,-80.168516141,3.5675495137085e-312,2e+05,6435,1135,4261,4998.8,15751.1,104.2,56786.8,52665.1,7517.4,41,0,5,2
25.9315143014,-80.1901640681,3.56750079725481e-312,135000,6200,1338,3261,3252.2,22839.5,5254.1,56256.1,54803.4,2734.8,36,0,1,2
25.9315314937,-80.1679604159,3.56754932389342e-312,369000,11394,2452,20650,4802.7,15549.2,245.5,56819.1,52621.5,7646.4,70,0,1,2
25.9317262948,-80.1955237685,3.56750010566172e-312,175000,6480,1223,1178,1994.3,24618.4,6475.6,56315.2,55516.1,1808.2,46,0,10,2
25.9318242404,-80.168838316,3.56754951356028e-312,195000,5000,1201,0,5140.3,15878.1,98.4,56885.6,52798.3,7374.6,41,0,3,2
25.9318286453,-80.1686942299,3.56754951360968e-312,180000,5000,1083,1181,5095.2,15831.2,137,56893.5,52788.4,7412.5,31,0,1,2
25.931972011,-80.1637677892,3.56759892452205e-312,192000,2750,1684,790,3559.8,14232.6,1161.6,57188,52473.6,8770.4,37,0,4,2
25.9319938386,-80.1887994039,3.56750079809472e-312,130000,7440,1234,854,3416.9,22415.8,4789.5,56408.5,54782.4,2759.4,31,0,6,1
25.9322084166,-80.1781375698,1.49310603552003e-311,290000,7768,1946,824,5743.7,18919.6,1974.1,56683.9,53738.7,4940.8,36,0,1,2
25.9322871322,-80.1579665181,3.56759892224934e-312,150000,3000,1125,2256,1755.5,12342.4,1298.8,57671.1,52247,10070.5,35,0,5,2
25.9324405949,-80.1952423009,3.56750016944559e-312,140000,5500,1104,1956,1872.3,24548.2,6216.7,56578.5,55725.7,1687.8,31,0,9,2
25.9324472836,-80.1950853646,3.56750016939618e-312,140000,5500,1209,1260,1904.1,24494.9,6184,56580.1,55707.6,1718,46,0,8,2
25.932459842,-80.1947695498,3.56750016929737e-312,175000,5500,993,825,1972.7,24393.5,6121.8,56583.6,55673.2,1782,36,0,12,2
25.9325557265,-80.1927587,3.56750017053748e-312,240000,5000,1688,630,2396.1,23737,5687.8,56612.8,55457,2059.3,16,0,2,2
25.9325880674,-80.1919710756,3.56750017107601e-312,250000,6000,2062,4733,2560.4,23475,5485.5,56624.7,55370.9,2137.5,31,0,6,2
25.932748266,-80.1689284802,3.56754951617883e-312,213000,5800,1291,0,5254.3,15934.9,268.8,57202.1,53119.5,7154.1,31,0,10,2
25.9328383296,-80.1967643507,1.49263163372642e-311,210000,8424,1055,2318,1416.1,25048.2,6393.2,56726.3,56049,1229.8,43,0,1,2
25.9330561285,-80.2003807503,3.56280653212448e-312,147100,6859,1439,0,551.2,26244,6309.2,56842.9,56586.6,359.7,41,0,1,2
25.9330974513,-80.1594013433,3.56759891992724e-312,284000,9375,1331,6137,2267.3,12829.2,1559,57836.5,52588.4,9497.2,59,0,1,2
25.9331187547,-80.158875358,3.56759892022367e-312,2e+05,9375,1381,2762,2105.1,12661.2,1567.5,57877,52564.9,9609.9,63,0,2,1
25.9332837779,-80.1889305611,3.56750030388085e-312,315000,7125,1706,44369,3055.5,22492.9,4542.8,56892.2,55251.4,2345.4,26,0,7,2
25.9333445367,-80.2003952919,3.56280653118576e-312,247000,6879,1439,215,484.3,26257.1,6407.7,56955.1,56691.2,293.2,16,0,11,2
25.9333970774,-80.1725886177,1.49310604536182e-311,196000,9180,2163,200,6464.8,17141.1,269.9,57299.1,53660.5,6028.8,45,0,8,2
25.9334836933,-80.166770834,3.56754932018298e-312,315000,5400,1583,1019,4649.1,15262.1,1001.3,57577.6,53226.4,7632.8,16,0,6,4
25.9335230787,-80.1814242862,1.49310105033838e-311,149000,8273,1407,0,4664,20037.6,2534.7,57080.8,54521.2,3846.9,62,0,4,2
25.9337451107,-80.1754691188,1.49310604048045e-311,329000,7725,1797,0,5933.2,18099.6,937.9,57316,54026,5201.7,36,0,6,4
25.9337724193,-80.1686157801,3.56754951716696e-312,160000,7241,1110,1320,5249.2,15865.8,571.5,57586.4,53457.8,7043,36,0,6,2
25.9342168701,-80.1956497882,3.56750016178757e-312,176000,5000,1395,1300,1307.2,24731,5784.4,57225.9,56373.2,1103.5,26,0,3,2
25.9343589605,-80.1898025849,3.56750035308979e-312,247000,7800,1444,1193,2561.6,22815,4516.3,57257.5,55699.9,1846.8,26,0,3,2
25.9344329351,-80.1655505761,3.56754931889841e-312,235000,5500,1245,554,4356.6,14896.8,1526.5,57972.9,53468.6,7776.8,26,0,11,2
25.9345989409,-80.1930416145,3.56750015995953e-312,251000,7575,1763,4416,1782.8,23879.4,5152.2,57357.4,56180.6,1330.1,43,0,4,2
25.9346656331,-80.1692981922,3.56754952008194e-312,240000,5850,1326,275,5564.8,16130,598.3,57881.1,53830.5,6696.4,21,0,11,2
25.9348371909,-80.1647968296,3.56754931865632e-312,303000,5550,1423,463,4158.2,14651.6,1812.9,58157.8,53560.6,7837.9,11,0,12,4
25.9349084358,-80.1845468271,1.49310104560029e-311,2e+05,7875,1614,2945,3601.4,21117.2,3040.3,57528.6,55324,2782.5,36,0,6,2
25.9351078086,-80.1716260339,3.56754952284871e-312,171000,5850,1378,0,6346.5,16900.4,93.6,57945.1,54174,5955.3,60,0,2,2
25.9351737958,-80.1847784726,1.49310104551136e-311,266000,7875,1382,0,3473.5,21199.6,3035.6,57617.4,55435,2654.7,21,0,6,2
25.9351751524,-80.1570035848,3.56759882776917e-312,260000,5850,1394,1337,1728.5,12096.5,2143.1,58735.2,53200.9,9403.4,16,0,7,2
25.9351756159,-80.1700002115,3.56754952186058e-312,104700,5850,981,336,5839.4,16367,530.5,58036.9,54067.8,6406.1,60,0,2,1
25.9352930346,-80.1565270619,3.56759882783834e-312,209000,3151,1286,2461,1590.1,11934.3,1985.3,58839.7,53251,9482.5,16,0,9,2
25.9353423301,-80.1655851292,3.56754931658124e-312,209000,5550,1496,3260,4459.1,14917.8,1720.4,58300.6,53796.5,7528.9,21,0,4,2
25.9353441096,-80.177934386,1.49310596159299e-311,335000,13228,1452,0,4941.2,18959.1,1207.6,57800.6,54788.7,4193.1,62,0,11,2
25.9355581229,-80.1607856015,3.56759882318918e-312,215000,5900,1083,0,2959.3,13341.9,2450.7,58634.1,53552.6,8538.5,26,0,9,2
25.9355776406,-80.1690028025,3.5675495212677e-312,198000,5850,1259,0,5563,16044,877.4,58223.1,54130.2,6622.4,41,0,9,2
25.9356425887,-80.1769695833,1.49310596139536e-311,265000,7500,1423,0,5096.5,18636.7,904.1,57972.2,54838,4388.7,41,0,7,2
25.9358003217,-80.1636067181,3.567598823787e-312,205000,5600,1083,0,3878.6,14272.9,2337.6,58566.1,53822.6,7847.8,21,0,7,2
25.9359010458,-80.1614255514,3.5675988229965e-312,297000,5900,1421,1496,3198,13556,2577.2,58722.5,53717.4,8307.3,16,0,9,2
25.9359151462,-80.1746672898,1.49310596639531e-311,245000,7600,1683,0,5540.9,17884.4,246.5,58142.9,54733.3,4942,60,0,5,2
25.9359615804,-80.1941792884,1.49310112446305e-311,128000,9825,1828,2991,1151.7,24299.6,4967.8,57838.1,56761.8,718.6,58,0,5,2
25.935993955,-80.1592100069,3.56759882234927e-312,230000,6050,1083,0,2507.6,12830.7,2586.3,58883.7,53613.6,8737.6,26,0,8,2
25.9360697359,-80.1577791764,3.56759882145995e-312,235000,6100,1297,2987,2059.8,12358,2204.8,59000.5,53560.4,8987.1,45,0,8,2
25.9361349149,-80.1565230655,3.56759882176133e-312,280000,8860,1309,0,1669.2,11945.4,1850.3,59107.1,53517.7,9206.8,21,0,8,2
25.936303572,-80.1869780487,1.49310117386961e-311,476500,10125,2956,41034,2667.6,21939.7,3339.9,57984.3,56044.3,1848,21,0,6,4
